Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,Assessment Model,Model Version,Lead Lab,Citation,Final Assessment Report 1,Final Assessment Report 2,Point of Contact,Life History Data,Abundance Data,Catch Data,Assessment Level,Assessment Frequency,Assessment Type,Model Category,Catch Input Data,Abundance Input Data,Biological Input Data,Ecosystem Linkage,Composition Input Data,F Year,Estimated F,F Unit,F Basis,Flimit,Flimit Basis,Fmsy,Fmsy Basis,F/Flimit,F/Fmsy,Ftarget,Ftarget Basis,F/Ftarget,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
11269,Barndoor skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564139,Dipturus laevis,Barndoor skate,Georges Bank / Southern New England,10604,2020,8,2019,,Full acceptance,Index Method,Survey CPUE,NEFSC,"2017 NE Skate Stock Status Update , K. Sosebee , 8/31/2018",2019 NE Skate Stock Status Update,,Katherine Sosebee,2,1,0,1,2,Operational,2,2,3,2,0,1,2019,11.39999962,% Change in Survey CPUE,Change in Relative Abundance,-30,% change,,,0,,,,,2019,2.019999981,kg/tow,Survey CPUE - 3 Year Average,0.779999971,0.5*Bmsy,1.570000052,Average Survey CPUE,2.589999914,1.286999941,,
11269,Barndoor skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564139,Dipturus laevis,Barndoor skate,Georges Bank / Southern New England,12516,2022,8,2021,,Full acceptance,Index Method,Survey CPUE,NEFSC,"2017 NE Skate Stock Status Update , K. Sosebee , 8/31/2018",Annual Monitoring Report for Fishing Year 2021,,Katherine.Sosebee@noaa.gov,2,1,0,1,2,Operational,2,2,3,2,0,1,2021,-24.79999924,% Change in Survey CPUE,Change in Relative Abundance,-30,% change,,,0,,,,,2021,1.519999981,kg/tow,Survey CPUE - 2 Year Average,0.779999971,0.5*Bmsy,1.570000052,Average Survey CPUE,1.949000001,0.967999995,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,973,2006,12,2005,Benchmark,Partial acceptance - Biomass estimates,index,Survey CPUE,NEFSC,NEFSC CRD 07-03 (2007), SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006 ,,Weinberg,0,1,0,1,1,,,,,,,,2005,,,,,,,,,,,,,2005,0.629999995,kg/tow,Survey index,0.280000001,historical surveys,0.560000002,proxy,2.25,1.125,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,1222,2008,6,2008,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,1.039999962,kg/tow,survey CPUE 3 yr avg,0.379999995,half avg survey CPUE,0.769999981,avg survey CPUE,2.736999989,1.350999951,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,1737,2009,4,2008,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",The Northeast Data Poor Stocks  Working Group Report,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,1.039999962,kg/tow,survey CPUE 3 yr avg,0.379999995,half avg survey CPUE,0.769999981,avg survey CPUE,2.736999989,1.350999951,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,3034,2011,1,2010,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) Jan. 13, 2011",,,Jim Weinberg,2,1,1,1,2,,,,,,,,2010,-7.5,% Change in Survey CPUE,Change in Relative Abundance,-30,% change,,,0.170000002,,,,,2010,1.100000024,kg/tow,Survey CPUE - 3 Year Average,0.379999995,half avg survey CPUE,0.769999981,avg survey CPUE,2.894999981,1.42900002,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,3321,2012,7,2011,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp) Aug. 21,2012",Brief Summary of the Northeast Skate Complex,,Jim Weinberg,2,1,1,1,2,,,,,,,,2011,3,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,-0.075000003,,,,,2011,0.959999979,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,2.90899992,1.455000043,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,3799,2013,7,2012,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp to Bullard) July 2, 2013",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013,,Jim Weinberg,2,1,1,1,2,,,,,,,,2012,1.299999952,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,9999,,,,,2012,0.970000029,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,2.938999891,1.470000029,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,5045,2014,8,2013,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp to Bullard) Aug. 22, 2014",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014,,Jim Weinberg,2,1,1,1,2,,,,,,,,2013,3.099999905,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,9999,,,,,2013,1.00999999,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,3.061000109,1.529999971,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,5704,2015,7,2014,Full Update,Full acceptance,Index,,NEFSC,"NEFSC Memo (Karp to Bullard) July 27,2015",Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015,,Jim Weinberg,2,1,1,1,2,,,,,,,,2014,-23.29999924,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,0.583000004,,,,,2014,0.769999981,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,2.332999945,1.167000055,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,6731,2016,8,2015,Full Update,Full acceptance,Index,,NEFSC,"Memo from Karp to Bullard; Aug. 22, 2016",Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2015,-4.800000191,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,0.119999997,,,,,2015,0.730000019,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,2.211999893,1.100000024,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,7632,2017,8,2016,Full Update,Full acceptance,Index,,NEFSC,2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf,2016 NE Skate Stock Status Update,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2016,-19.5,% Change in Survey CPUE,Change in Relative Abundance,-40,% change,,,0.488000005,,,,,2016,0.589999974,kg/tow,Survey CPUE - 3 Year Average,0.330000013,half avg survey CPUE,0.660000026,avg survey CPUE,1.787999988,0.893999994,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,9122,2019,8,2018,,Full acceptance,Index Method,Average Survey Abundance,NEFSC,,2018 NE Skate Stock Status Update,,K. Sosebee,,,,,,Operational,2,2,3,2,0,1,2018,3.099999905,% Change in Survey CPUE,Change in Relative Abundance,-40,%change,,,9999,,,,,2018,0.610000014,kg / tow,Survey CPUE - 2 Year Average,0.330000013,0.5*Bmsy,0.660000026,Avg. survey CPUE,1.84800005,0.924000025,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,10605,2020,8,2019,,Full acceptance,Index Method,Average Survey Abundance,NEFSC,,2019 NE Skate Stock Status Update,,K. Sosebee,,,,,,Operational,2,2,3,2,0,1,2019,73.09999847,% Change in Survey CPUE,Change in Relative Abundance,-40,%change,,,0,,,,,2019,1.049999952,kg / tow,Survey CPUE - 3 Year Average,0.330000013,0.5*Bmsy,0.660000026,Average Survey CPUE,3.181999922,1.590999961,,
11036,Clearnose skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,160855,Raja eglanteria,Clearnose skate,Southern New England / Mid-Atlantic,12517,2022,8,2021,,Full acceptance,Index Method,Average Survey Abundance,NEFSC,,Annual Monitoring Report for Fishing Year 2021,,Katherine.Sosebee@noaa.gov,,,,,,Operational,2,2,3,2,0,1,2021,4.400000095,% Change in Survey CPUE,Change in Relative Abundance,-40,%change,,,0,,,,,2021,1.100000024,kg / tow,Survey CPUE - 2 Year Average,0.330000013,0.5*Bmsy,0.660000026,Average Survey CPUE,3.332999945,1.667000055,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,988,2006,12,2005,Benchmark,Partial acceptance - Biomass estimates,Index Method,Survey CPUE,NEFSC,NEFSC CRD 07-03 (2007), SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006 ,,Weinberg,0,1,0,1,1,,,,,,,,2005,,,,,,,,,,,,,2005,4.590000153,kg/tow,Survey index,3.269999981,historical surveys,6.539999962,proxy,1.404000044,0.702000022,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,1223,2008,6,2008,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,5.039999962,kg/tow,survey CPUE 3 yr avg,3.50999999,half avg survey CPUE,7.03000021,avg survey CPUE,1.43599999,0.717000008,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,1738,2009,4,2008,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",The Northeast Data Poor Stocks  Working Group Report,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,5.039999962,kg/tow,survey CPUE 3 yr avg,3.50999999,half avg survey CPUE,7.03000021,avg survey CPUE,1.43599999,0.717000008,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,3035,2011,1,2010,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Thompson) Jan. 13, 2011",,,Jim Weinberg,2,1,1,1,2,,,,,,,,2010,39.20000076,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,-9999,,,,,2010,7.84800005,kg/tow,survey CPUE 3 yr avg,3.50999999,half avg survey CPUE,7.03000021,avg survey CPUE,2.236000061,1.116000056,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,3322,2012,7,2012,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp) Aug. 21, 2012",Brief Summary of the Northeast Skate Complex,,Jim Weinberg,2,1,1,1,2,,,,,,,,2012,3.799999952,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,9999,,,,,2012,8.350000381,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,2.720000029,1.35800004,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,3800,2013,7,2013,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp to Bullard) July 2, 2013",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013,,Jim Weinberg,2,1,1,1,2,,,,,,,,2013,-14.89999962,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,0.745000005,,,,,2013,7.110000134,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,2.315999985,1.156000018,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,5046,2014,8,2014,Full Update,Full acceptance,Index,Survey CPUE,NEFSC,"NEFSC Memo (Karp to Bullard) Aug. 22, 2014",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014,,Jim Weinberg,2,1,1,1,2,,,,,,,,2014,-1.600000024,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,0.079999998,,,,,2014,6.989999771,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,2.27699995,1.136999965,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,5705,2015,7,2015,Full Update,Full acceptance,Index,,NEFSC,"NEFSC Memo (Karp to Bullard) July 27, 2015",Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015,,Jim Weinberg,2,1,1,1,2,,,,,,,,2015,-3.400000095,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,0.170000002,,,,,2015,6.75,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,2.198999882,1.09800005,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,6732,2016,8,2016,Full Update,Full acceptance,Index,,NEFSC,"NEFSC Memo (Karp to Bullard) August 22, 2016",Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2016,-16.5,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,-9999,,,,,2016,5.639999866,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,1.837000012,0.916999996,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,7633,2017,8,2017,Full Update,Full acceptance,Index,,NEFSC,2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf,2016 NE Skate Stock Status Update,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2017,-2.599999905,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,0.129999995,,,,,2017,5.489999771,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,1.787999988,0.893000007,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,8389,2018,8,2018,Full Update,Full acceptance,Index,,NEFSC,2017 NE Skate Stock Status Update,2017 NE Skate Stock Status Update,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2018,-14.60000038,% Change in Survey CPUE,Change in Relative Abundance,-20,% change,,,0.730000019,,,,,2018,4.690000057,kg/tow,Survey CPUE - 3 Year Average,3.069999933,half avg survey CPUE,6.150000095,avg survey CPUE,1.527999997,0.763000011,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,9123,2019,8,2019,,Full acceptance,Index Method,Average Survey CPUE,NEFSC,,2018 NE Skate Stock Status Update,,K. Sosebee,,,,,,Operational,2,2,3,2,0,1,2019,13.39999962,% Change in Survey CPUE,Change in Relative Abundance,-20,%change,,,-99999,,,,,2019,5.320000172,Kg / Tow,Survey CPUE - 3 Year Average,3.069999933,0.5*Bmsy,6.150000095,Avg. survey CPUE,1.73300004,0.86500001,,
11047,Little skate - Georges Bank / Southern New England,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,Y,564130,Leucoraja erinacea,Little skate,Georges Bank / Southern New England,12518,2022,8,2022,,Full acceptance,Index Method,Average Survey CPUE,NEFSC,,Annual Monitoring Report for Fishing Year 2021,,Katherine.Sosebee@noaa.gov,,,,,,Operational,2,2,3,2,0,1,2022,-15.80000019,% Change in Survey CPUE,Change in Relative Abundance,-20,%change,,,0,,,,,2022,4.070000172,Kg / Tow,Survey CPUE - 2 Year Average,3.069999933,0.5*Bmsy,6.150000095,Avg. survey CPUE,1.325999975,0.662,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,1012,2006,12,2005,Benchmark,"Accept previous approach, remand new attempt",index,,NEFSC,NEFSC CRD 07-03 (2007), SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006 ,,Weinberg,0,1,0,1,1,,,,,,,,2005,9.699999809,Rate,Change_In_Ave_Survey_Abundance,-60,%_change,,,-0.162,,,,,2005,0.050000001,kg/tow,Survey index,0.014,historical surveys,0.029999999,proxy,5,2.5,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,1224,2008,6,2008,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,0.052000001,kg/tow,survey CPUE 3 yr avg,0.024,half avg survey CPUE,0.048,avg survey CPUE,2.167000055,1.082999945,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,1739,2009,4,2008,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Thompson) April 13, 2009",The Northeast Data Poor Stocks  Working Group Report,,Jim Weinberg,2,1,0,1,2,,,,,,,,2008,,,,,,,,,,,,,2008,0.052000001,kg/tow,survey CPUE 3 yr avg,0.024,half avg survey CPUE,0.048,avg survey CPUE,2.167000055,1.082999945,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,3036,2011,1,2010,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Thompson) Jan. 13, 2011",,,Jim Weinberg,2,1,1,1,2,,,,,,,,2010,-25.10000038,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,0.418000013,,,,,2008,0.039999999,kg/tow,Survey CPUE - 3 year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,1.667000055,0.833000004,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,3323,2012,7,2011,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Karp) Aug. 21, 2012",Brief Summary of the Northeast Skate Complex,,Jim Weinberg,2,1,1,1,2,,,,,,,,2011,4.599999905,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,-0.077,,,,,2008,0.041999999,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,1.75,0.875,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,3801,2013,7,2012,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Karp to Bullard) July 2, 2013",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013,,Jim Weinberg,2,1,1,1,2,,,,,,,,2012,-21.70000076,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,0.361999989,,,,,2012,0.033,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,1.375,0.688000023,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,5047,2014,8,2013,Full Update,Full acceptance,Index,Survey Abundance,NEFSC,"NEFSC Memo (Karp to Bullard) Aug. 22, 2014",Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014,,Jim Weinberg,2,1,1,1,2,,,,,,,,2013,28.79999924,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,-0.479999989,,,,,2013,0.041999999,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,1.75,0.875,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,5706,2015,7,2014,Full Update,Full acceptance,Index,,NEFSC,"NEFSC Memo (Karp to Bullard) July 27, 2015",Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015,,Jim Weinberg,2,1,1,1,2,,,,,,,,2014,14.60000038,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,-0.243000001,,,,,2014,0.048,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,2,1,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,6733,2016,8,2015,Full Update,Full acceptance,Index,,NEFSC,"NEFSC Memo (Karp to Bullard) August 22, 2016",Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2015,6,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,-9999,,,,,2015,0.050999999,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,2,1.059999943,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,7634,2017,8,2016,Full Update,Full acceptance,Index,,NEFSC,2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf,2016 NE Skate Stock Status Update,,Katherine Sosebee,2,1,1,1,2,,,,,,,,2016,-7.900000095,% Change in Survey CPUE,Change in Relative Abundance,-60,% change,,,-9999,,,,,2016,0.046999998,kg/tow,Survey CPUE - 3 Year Average,0.024,half avg survey CPUE,0.048,avg survey CPUE,1.957999945,0.978999972,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,9124,2019,9,2018,,Full acceptance,Index Method,Average Survey CPUE,NEFSC,,2018 NE Skate Stock Status Update,,K. Sosebee,,,,,,Operational,2,2,3,2,0,1,2018,0.100000001,% Change in Survey CPUE,Change in Relative Abundance,-60,%change,,,-9999,,,,,2018,0.046999998,Kg / Tow,Survey CPUE - 2 Year Average,0.024,0.5*Bmsy,0.048,Avg. survey CPUE,1.957999945,0.978999972,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,10606,2020,8,2019,,Full acceptance,Index Method,Average Survey CPUE,NEFSC,,2019 NE Skate Stock Status Update,,K. Sosebee,,,,,,Operational,2,2,3,2,0,1,2019,6.400000095,% Change in Survey CPUE,Change in Relative Abundance,-60,%change,,,0,,,,,2019,0.050000001,Kg / Tow,Survey CPUE - 3 Year Average,0.024,0.5*Bmsy,0.048,Avg. survey CPUE,2.082999945,1.042000055,,
11063,Rosette skate - Southern New England / Mid-Atlantic,NEFMC,Northeast Skate Complex,NEFSC,Northeast Shelf,N,564136,Leucoraja garmani,Rosette skate,Southern New England / Mid-Atlantic,12519,2022,8,2021,,Full acceptance,Index Method,Average Survey CPUE,NEFSC,,Annual Monitoring Report for Fishing Year 2021,,Katherine.Sosebee@noaa.gov,,,,,,Operational,2,2,3,2,0,1,2021,7.599999905,% Change in Survey CPUE,Change in Relative Abundance,-60,%change,,,0,,,,,2021,0.057999998,kg / tow,Survey CPUE - 2 Year Average,0.024,0.5*Bmsy,0.048,Avg. survey CPUE,2.417000055,1.207999945,,
